,Date,Close_BTC_USD,Vol_BTC_USD,Close_FCHI_EUR,Vol_FCHI_EUR,Close_CL=F_USD,Vol_CL=F_USD,Close_GC=F_USD,Vol_GC=F_USD,Close_DJI_USD,Vol_DJI_USD,Close_GSPC_USD,Vol_GSPC_USD,Close_IXIC_USD,Vol_IXIC_USD,Close_CNY=X,Close_EUR=X,Close_JPY=X
231,2016-10-05,612.510986,68077504,4489.950195,98277700.0,49.830002,520070.0,1265.199951,246.0,18281.029297,76190000,2159.72998,3906550000,5316.02002,1753340000,6.6708,0.892,102.879997
232,2016-10-06,613.020996,56812100,4480.100098,102183900.0,50.439999,547915.0,1249.800049,114.0,18268.5,78660000,2160.77002,3461550000,5306.850098,1654020000,6.673,0.8922,103.459999
233,2016-10-07,617.1209719999999,64071400,4449.910156,117429400.0,49.810001,618809.0,1248.900024,169.0,18240.490234,82680000,2153.73999,3619890000,5292.399902,1646650000,6.6737,0.8973,103.764999
234,2016-10-11,641.072021,103590000,4471.740234000001,98600200.0,50.790001000000004,765608.0,1253.0,26.0,18128.660156,88610000,2136.72998,3438270000,5246.790039,1821680000,6.7077,0.8976,103.696999
235,2016-10-12,636.192017,92370200,4452.240234000001,99238700.0,50.18,533884.0,1251.099976,127.0,18144.199219,72230000,2139.179932,2977100000,5239.02002,1565940000,6.7235,0.904,103.342003
236,2016-10-13,636.786011,61620700,4405.169922,106795500.0,50.439999,740676.0,1255.0,315.0,18098.939453,83160000,2132.550049,3580450000,5213.330078,1735310000,6.7188,0.9081100000000001,104.304001
237,2016-10-14,640.3779910000001,58144600,4470.919922,92119400.0,50.349998,519431.0,1253.099976,311.0,18138.380859,87050000,2132.97998,3228150000,5214.160156,1594480000,6.7293,0.905,103.722
238,2016-10-17,639.192993,58063600,4450.22998,69410300.0,49.939999,418723.0,1254.400024,41.0,18086.400391,75960000,2126.5,2830390000,5199.819824,1424270000,6.731,0.91176,104.039001
239,2016-10-18,637.960022,65546700,4508.910156,90352900.0,50.290001000000004,192803.0,1260.800049,11.0,18161.939453,74600000,2139.600098,3170000000,5243.839844,1474430000,6.7315,0.9078,103.850998
240,2016-10-19,630.52002,69381696,4520.299805,83323600.0,51.599998,132427.0,1267.900024,219.0,18202.619141,88040000,2144.290039,3362670000,5246.410156,1546960000,6.743,0.911,103.864998
241,2016-10-20,630.856995,56957300,4540.120117,96874000.0,50.43,548947.0,1265.599976,415.0,18162.349609,88830000,2141.340088,3337170000,5241.830078,1741820000,6.7354,0.91115,103.390999
242,2016-10-21,632.8280030000001,55951000,4536.069824,104200100.0,50.849998,551300.0,1265.900024,224.0,18145.710938,117810000,2141.159912,3448850000,5257.399902,1649470000,6.743,0.9148799999999999,104.109001
243,2016-10-24,653.760986,62218200,4552.580078,83826400.0,50.52,623398.0,1262.0,42.0,18223.029297,88540000,2151.330078,3357320000,5309.830078,1531970000,6.7663,0.9189,103.917
244,2016-10-25,657.5880129999999,90378800,4540.839844,91091900.0,49.959998999999996,553778.0,1271.900024,61.0,18169.269531,83190000,2143.159912,3751340000,5283.399902,1579490000,6.7762,0.9195,104.320999
245,2016-10-26,678.304016,88877104,4534.589844,89958800.0,49.18,679320.0,1264.800049,279.0,18199.330078,86340000,2139.429932,3775200000,5250.27002,1725900000,6.7806,0.9185,104.153999
246,2016-10-27,688.312988,96105296,4533.569824,99701500.0,49.720001,543173.0,1267.900024,338.0,18169.679688,83530000,2133.040039,4204830000,5215.970215,1918690000,6.7697,0.9164200000000001,104.563004
247,2016-10-28,689.651001,81145504,4548.580078,96304300.0,48.700001,550081.0,1275.5,560.0,18161.189453,107850000,2126.409912,4019510000,5190.100098,1895970000,6.7848,0.9174,105.209
248,2016-10-31,700.971985,97064400,4509.259765999999,88366600.0,46.860001000000004,649237.0,1271.5,58.0,18142.419922,110080000,2126.149902,3922400000,5189.140136999999,1707260000,6.7834,0.9103600000000001,104.565002
249,2016-11-01,729.7930299999999,130527000,4470.279785,79346900.0,46.669998,834989.0,1286.400024,49.0,18037.099609,101280000,2111.719971,4532160000,5153.580078,1878650000,6.7746,0.9113,104.82
250,2016-11-02,740.828979,84865200,4414.669922,96987600.0,45.34,674322.0,1306.800049,30.0,17959.640625,88610000,2097.939941,4248580000,5105.569824,2105870000,6.7663,0.9044,104.092003
251,2016-11-03,688.700012,172808000,4411.680176,101390600.0,44.66,540439.0,1302.099976,73.0,17930.669922,77860000,2088.659912,3886740000,5058.410156,2107720000,6.7471,0.9011,103.377998
252,2016-11-04,703.2349849999999,99907696,4377.459961,101731700.0,44.07,736685.0,1303.300049,11.0,17888.279297,97760000,2085.179932,3837860000,5046.370117,2015130000,6.7662,0.9007,103.052002
253,2016-11-07,703.1309809999999,65047100,4461.209961,89701700.0,44.889998999999996,605733.0,1278.300049,34.0,18259.599609,93450000,2131.52002,3736060000,5166.169922,1914310000,6.7555,0.9008,104.195
254,2016-11-08,709.848022,79660800,4476.890136999999,112800500.0,44.98,669639.0,1273.400024,50.0,18332.740234,79820000,2139.560059,3916930000,5193.490234000001,1736100000,6.7741,0.9048,104.438004
255,2016-11-09,723.27301,132429000,4543.47998,204613400.0,45.27,946512.0,1272.599976,108.0,18589.689453,173110000,2163.26001,6264150000,5251.069824,2824560000,6.7848,0.9075200000000001,105.029999
256,2016-11-10,715.533997,68807800,4530.950195,225207100.0,44.66,686338.0,1265.5,63.0,18807.880859,164390000,2167.47998,6451640000,5208.799805,2984360000,6.7787,0.9157,105.852997
257,2016-11-14,705.020996,62993000,4508.549805,132886300.0,43.32,704766.0,1221.199951,216.0,18868.689453,112250000,2164.199951,5367200000,5218.399902,2369190000,6.8051,0.9238,106.871002
258,2016-11-15,711.6190190000001,72038496,4536.529785,112077800.0,45.810001,706177.0,1224.0,20.0,18923.060547,100660000,2180.389893,4543860000,5275.620117,2156500000,6.8457,0.9302,108.202003
259,2016-11-16,744.1979980000001,141294000,4501.140136999999,102195100.0,45.57,658169.0,1223.400024,66.0,18868.140625,87320000,2176.939941,3830590000,5294.580078,2057140000,6.8581,0.9322,109.038002
260,2016-11-17,740.97699,108579000,4527.77002,88436200.0,45.419998,284874.0,1216.5,1139.0,18903.820313,89940000,2187.1201170000004,3809160000,5333.970215,2081760000,6.7892,0.934,108.785004
261,2016-11-18,751.585022,87363104,4504.350098,106645000.0,45.689999,155651.0,1208.5,607.0,18867.929688,109880000,2181.899902,3572400000,5321.509765999999,1858610000,6.8766,0.94135,110.255997
262,2016-11-21,739.2479860000001,60802400,4529.580078,84146400.0,47.490002000000004,665326.0,1209.599976,19.0,18956.689453,80520000,2198.179932,3607010000,5368.859863000001,1745320000,6.8925,0.9448,110.973
263,2016-11-22,751.346985,129906000,4548.350098,125792600.0,48.029999,826208.0,1211.0,19.0,19023.869141,85310000,2202.939941,3957940000,5386.350098,1886800000,6.8889,0.93995,110.650002
264,2016-11-23,744.5939940000001,76543800,4529.209961,102199800.0,47.959998999999996,556861.0,1189.099976,309.0,19083.179688,77880000,2204.719971,3418640000,5380.680176,1616740000,6.8893,0.9404,111.005997
265,2016-11-25,741.648987,67807600,4550.27002,64855700.0,46.060001,465977.0,1178.199951,14.0,19152.140625,45890000,2213.350098,1584600000,5398.919922,768070000,6.9182,0.9468,113.292
266,2016-11-28,735.812988,61888600,4510.390136999999,82981500.0,47.080002,734381.0,1190.599976,189914.0,19097.900391,88460000,2201.719971,3505650000,5368.810059,1625620000,6.9217,0.9423,112.652
267,2016-11-29,735.604004,68511104,4551.459961,89267600.0,45.23,732818.0,1187.900024,42124.0,19121.599609,81510000,2204.659912,3706560000,5379.919922,1788790000,6.9063,0.9415,111.690002
268,2016-11-30,745.690979,84070800,4578.339844,143644100.0,49.439999,1311000.0,1170.800049,7158.0,19123.580078,164570000,2198.810059,5533980000,5323.680176,2064430000,6.8973,0.9391,112.470001
269,2016-12-01,756.773987,80461904,4560.609863000001,111644600.0,51.060001,974805.0,1166.900024,1588.0,19191.929688,108800000,2191.080078,5063740000,5251.109863000001,2264960000,6.8908,0.9441,114.694
270,2016-12-02,777.94397,127605000,4528.819824,102067200.0,51.68,667099.0,1175.099976,1521.0,19170.419922,84920000,2191.949951,3779500000,5255.649902,1848930000,6.8765,0.93781,113.908997
271,2016-12-05,758.700012,106363000,4574.319824,111540300.0,51.790001000000004,600782.0,1174.0,358.0,19216.240234,317800000,2204.709961,3895230000,5308.890136999999,1798160000,6.8855,0.945,113.504997
272,2016-12-06,764.223999,116218000,4631.939941,122977200.0,50.93,642746.0,1167.599976,652.0,19251.779297,284960000,2212.22998,3855320000,5333.0,1974850000,6.871,0.9296,113.862999
273,2016-12-07,768.132019,96426096,4694.720215,141483500.0,49.77,816879.0,1175.0,182.0,19549.619141,385200000,2241.350098,4501820000,5393.759765999999,2122590000,6.872,0.9328,114.052002
274,2016-12-08,770.8099980000001,80111904,4735.47998,149634900.0,50.84,780062.0,1169.800049,322.0,19614.810547,324570000,2246.189941,4200580000,5417.359863000001,2231070000,6.8705,0.9292,113.712997
275,2016-12-09,772.794006,68705296,4764.069824,121620200.0,51.5,652040.0,1159.400024,365.0,19756.849609,334470000,2259.530029,3884480000,5444.5,2038700000,6.8699,0.9415,114.074997
276,2016-12-12,780.086975,76571000,4760.77002,98372500.0,52.830002,847025.0,1163.5,331.0,19796.429688,333660000,2256.959961,4034510000,5412.540039,1927560000,6.9067,0.9481,115.412003
277,2016-12-13,780.55603,81645600,4803.870117,110469000.0,52.98,638396.0,1156.699951,637.0,19911.210938,388420000,2271.719971,3857590000,5463.830078,2085710000,6.8969,0.9397,115.001999
278,2016-12-14,781.481018,75979000,4769.240234000001,109393800.0,51.040001000000004,677957.0,1161.300049,487.0,19792.529297,408430000,2253.280029,4406970000,5436.669922,1974150000,6.8917,0.9408,115.22399899999999
279,2016-12-15,778.0880129999999,81580096,4819.22998,141188300.0,50.900002,551759.0,1127.800049,244.0,19852.240234,357350000,2262.030029,4168200000,5456.850098,2095910000,6.9038,0.9511,117.210999
280,2016-12-16,784.9069820000001,83608200,4833.27002,206338400.0,51.900002,252567.0,1135.300049,146.0,19843.410156,573470000,2258.070068,5920340000,5437.160156,3257750000,6.9343,0.9598,118.240997
281,2016-12-19,792.713989,74886400,4822.77002,94842000.0,52.119999,129990.0,1140.5,249.0,19883.060547,302310000,2262.530029,3248370000,5457.439941,1685800000,6.9583,0.95694,117.791
282,2016-12-20,800.8759769999999,99629296,4849.890136999999,87772700.0,52.23,416592.0,1131.5,46.0,19974.619141,284080000,2270.76001,3298780000,5483.939941,1678040000,6.953,0.961,117.037003
283,2016-12-21,834.2810059999999,155576000,4833.819824,66626600.0,52.490002000000004,471993.0,1131.099976,50.0,19941.960938,256640000,2265.179932,2852230000,5471.430176,1493900000,6.9498,0.96242,117.875
284,2016-12-22,864.5399779999999,200027008,4834.629883,65716200.0,52.950001,393487.0,1128.800049,104.0,19918.880859,258290000,2260.959961,2876320000,5447.419922,1582600000,6.9414,0.9589,117.603996
285,2016-12-23,921.984009,275564000,4839.680176,48362600.0,53.02,285166.0,1131.900024,70.0,19933.810547,158260000,2263.790039,2020550000,5462.689941,1144280000,6.9404,0.9580700000000001,117.542
286,2016-12-27,933.1979980000001,167308000,4848.279785,35125700.0,53.900002,277306.0,1137.300049,84.0,19945.039063,158540000,2268.8798829999996,1987080000,5487.439941,1216870000,6.9447,0.9563,117.192001
287,2016-12-28,975.9210210000001,236630000,4848.009765999999,49371200.0,54.060001,322535.0,1139.400024,1570.0,19833.679688,188350000,2249.919922,2392360000,5438.560059,1322130000,6.9425,0.95581,117.480003
288,2016-12-29,973.4970089999999,199320000,4838.470215,45150100.0,53.77,360194.0,1156.400024,950.0,19819.779297,172040000,2249.26001,2336370000,5432.089844,1264480000,6.9581,0.9599700000000001,117.086998
289,2016-12-30,961.237976,187474000,4862.310059,53055000.0,53.720001,271094.0,1150.0,16.0,19762.599609,271910000,2238.830078,2670900000,5383.120117,1550820000,6.9453,0.9456,116.266998
290,2017-01-03,1043.839966,185168000,4899.330078,82609500.0,52.330002,727793.0,1160.400024,52.0,19881.759766,339180000,2257.830078,3770530000,5429.080078,1886200000,6.944,0.9560200000000001,117.495003
291,2017-01-04,1154.72998,344945984,4899.399902,77276800.0,53.259997999999996,512641.0,1163.800049,36.0,19942.160156,280010000,2270.75,3764890000,5477.0,1883360000,6.9598,0.9597,117.658997
292,2017-01-05,1013.3800050000001,510199008,4900.640136999999,88092000.0,53.759997999999996,517362.0,1179.699951,500.0,19899.289063,269920000,2269.0,3761820000,5487.939941,1792610000,6.9251,0.9523,117.112999
293,2017-01-06,902.200989,351876000,4909.839844,73709000.0,53.990002000000004,528333.0,1171.900024,16.0,19963.800781,277700000,2276.97998,3339890000,5521.060059,1710770000,6.8879,0.9428700000000001,115.264999
294,2017-01-09,902.828003,141876992,4887.569824,72709600.0,51.959998999999996,564893.0,1183.5,62.0,19887.380859,287510000,2268.899902,3217610000,5531.819824,1885500000,6.9175,0.9495,117.150002
295,2017-01-10,907.679016,115808000,4888.22998,92809300.0,50.82,632573.0,1184.199951,8.0,19855.529297,299410000,2268.899902,3638790000,5551.819824,1796500000,6.9367,0.9444100000000001,115.985001
296,2017-01-11,777.757019,310928992,4888.709961,99652700.0,52.25,815846.0,1195.599976,20.0,19954.279297,336150000,2275.320068,3620410000,5563.649902,1954720000,6.9212,0.94765,115.872002
297,2017-01-12,804.833984,222326000,4863.970215,99417200.0,53.009997999999996,660703.0,1198.900024,110.0,19891.0,306290000,2270.439941,3462130000,5547.490234000001,1801750000,6.9361,0.9436,115.098
298,2017-01-13,823.984009,168968000,4922.490234000001,106285900.0,52.369999,477986.0,1195.300049,65.0,19885.730469,263780000,2274.639893,3081270000,5574.120117,1605110000,6.8949,0.9419,114.664001
299,2017-01-17,907.9379880000001,155095008,4859.689941,87737000.0,52.48,606023.0,1212.0,79.0,19826.769531,341900000,2267.889893,3584990000,5538.72998,1757030000,6.891,0.9431299999999999,114.152
300,2017-01-18,886.6179810000001,225676992,4853.399902,88911500.0,51.080002,236238.0,1211.300049,114.0,19804.720703,279760000,2271.889893,3315250000,5555.649902,1683320000,6.8446,0.93486,112.877998
301,2017-01-19,899.0729980000001,105625000,4841.140136999999,95638900.0,51.369999,122593.0,1200.900024,26.0,19732.400391,301750000,2263.689941,3165970000,5540.080078,1805710000,6.838,0.9409299999999999,114.762001
302,2017-01-20,895.026001,86728400,4850.669922,117756800.0,52.419998,567231.0,1204.300049,38.0,19827.25,435260000,2271.310059,3524970000,5555.330078,1740320000,6.8613,0.93811,114.980003
303,2017-01-23,921.012024,73588600,4821.410156,78546600.0,52.75,455333.0,1215.0,16.0,19799.849609,326690000,2265.199951,3152710000,5552.939941,1650290000,6.8755,0.9333799999999999,113.809998
304,2017-01-24,892.6870119999999,111349000,4830.029785,87954000.0,53.18,520285.0,1210.300049,24.0,19912.710938,374460000,2280.070068,3810960000,5600.959961,1805370000,6.844,0.9293,112.779999
305,2017-01-25,901.5419919999999,120831000,4877.669922,114294300.0,52.75,589709.0,1197.300049,403.0,20068.509766,372240000,2298.3701170000004,3846020000,5656.339844,1959950000,6.849,0.9320799999999999,113.839996
306,2017-01-26,917.585999,131958000,4867.240234000001,94017900.0,53.779999,578065.0,1189.5,19.0,20100.910156,356730000,2296.679932,3610360000,5655.180176,1827490000,6.8736,0.93006,113.292999
307,2017-01-27,919.75,125594000,4839.97998,79429000.0,53.169998,495556.0,1188.099976,234352.0,20093.779297,343130000,2294.689941,3135890000,5660.779785,1663400000,6.8784,0.9360700000000001,114.45500200000001
308,2017-01-30,920.3820189999999,78227296,4784.640136999999,83384600.0,52.630001,486309.0,1193.199951,50503.0,19971.130859,317280000,2280.899902,3591270000,5613.709961,1777090000,6.883,0.9333600000000001,114.667999
309,2017-01-31,970.403015,164582000,4748.899902,98487800.0,52.810001,586676.0,1208.599976,3212.0,19864.089844,373750000,2278.8701170000004,4087450000,5614.790039,2041480000,6.8807,0.9338299999999999,113.650002
310,2017-02-01,989.02301,150110000,4794.580078,97905700.0,53.880001,577243.0,1205.599976,1145.0,19890.939453,426670000,2279.550049,3916610000,5642.649902,2223560000,6.8787,0.9256,112.74299599999999
311,2017-02-02,1011.7999880000001,145820992,4794.290039,98607300.0,53.540001000000004,492553.0,1216.699951,1512.0,19884.910156,347220000,2280.850098,3807710000,5636.200195,2073980000,6.8809,0.9287299999999999,113.310997
312,2017-02-03,1029.910034,201278000,4825.419922,80815700.0,53.830002,462616.0,1218.5,865.0,20071.460938,344220000,2297.419922,3597970000,5666.77002,1786860000,6.88,0.92922,112.789001
313,2017-02-06,1038.150024,111762000,4778.080078,76878800.0,53.009997999999996,425085.0,1230.0,908.0,20052.419922,281720000,2292.560059,3109050000,5663.549805,1732280000,6.8722,0.9273899999999999,112.639
314,2017-02-07,1061.349976,146007008,4754.470215,83945400.0,52.169998,624057.0,1234.199951,1177.0,20090.289063,279670000,2293.080078,3448690000,5674.220215,1919100000,6.8636,0.9308200000000001,111.827003
315,2017-02-08,1063.069946,201855008,4766.600098,102120800.0,52.34,767379.0,1237.599976,288.0,20054.339844,280410000,2294.669922,3609740000,5682.450195,1945060000,6.8845,0.9365,112.387001
316,2017-02-09,994.382996,407220000,4826.240234000001,100798200.0,53.0,610196.0,1235.099976,885.0,20172.400391,325310000,2307.8701170000004,3677940000,5715.180176,1943840000,6.8725,0.9352600000000001,111.952003
317,2017-02-10,988.674011,190452000,4828.319824,122653200.0,53.860001000000004,596449.0,1234.400024,391.0,20269.369141,312230000,2316.100098,3475020000,5734.129883,1852010000,6.8686,0.93821,113.433998
318,2017-02-13,990.6420289999999,100607000,4888.189941,102000800.0,52.93,586034.0,1224.400024,398.0,20412.160156,314620000,2328.25,3349730000,5763.959961,1840010000,6.8952,0.94166,113.914001
319,2017-02-14,1004.5499880000001,137946000,4895.819824,95785900.0,53.200001,493022.0,1223.900024,159.0,20504.410156,356580000,2337.580078,3520910000,5782.569824,1945160000,6.8795,0.94353,113.70500200000001
320,2017-02-15,1007.4799800000001,89759400,4924.859863000001,96447600.0,53.110001000000004,463638.0,1231.699951,175.0,20611.859375,384380000,2349.25,3775590000,5819.439941,2083660000,6.8668,0.9453299999999999,114.30100300000001
321,2017-02-16,1027.439941,122277000,4899.459961,91475500.0,53.360001000000004,343363.0,1240.0,87.0,20619.769531,354120000,2347.219971,3672370000,5814.899902,1943600000,6.8684,0.9427399999999999,114.112
322,2017-02-17,1046.209961,136474000,4867.580078,102966800.0,53.400002,195352.0,1237.599976,301.0,20624.050781,340620000,2351.159912,3513060000,5838.580078,1875580000,6.8526,0.93701,113.305
323,2017-02-21,1115.300049,186868992,4888.759765999999,83739300.0,54.060001,665310.0,1237.5,119.0,20743.0,336880000,2365.3798829999996,3579780000,5865.950195,1935110000,6.8781,0.9425600000000001,113.279999
324,2017-02-22,1117.439941,136100000,4895.879883,99237500.0,53.59,499480.0,1232.0,36.0,20775.599609,310530000,2362.820068,3468670000,5860.629883,1872330000,6.8826,0.94858,113.668999
325,2017-02-23,1166.719971,189454000,4891.290039,107821600.0,54.450001,529880.0,1250.199951,112.0,20810.320313,302110000,2363.810059,4015260000,5835.509765999999,1879670000,6.8737,0.9475,113.417
326,2017-02-24,1173.680054,330759008,4845.240234000001,117178100.0,53.990002000000004,395258.0,1256.900024,1264.0,20821.759766,292540000,2367.340088,3831570000,5845.310059,1683280000,6.8655,0.94478,112.681999
327,2017-02-27,1179.969971,131570000,4845.180176,89282400.0,54.049999,394380.0,1257.400024,544.0,20837.439453,256540000,2369.75,3582610000,5861.899902,1876090000,6.9007,0.94762,112.188004
328,2017-02-28,1179.969971,184956000,4858.580078,96712700.0,54.009997999999996,593909.0,1252.599976,721.0,20812.240234,339210000,2363.639893,4210140000,5825.439941,2298380000,6.8701,0.9448,112.745003
329,2017-03-01,1222.5,229056992,4960.830078,120246400.0,53.830002,491289.0,1248.900024,138.0,21115.550781,392820000,2395.959961,4345180000,5904.029785,2210360000,6.8664,0.94615,113.077003
330,2017-03-02,1251.01001,368275008,4963.799805,106837200.0,52.610001000000004,638390.0,1231.900024,79.0,21002.970703,319910000,2381.919922,3821320000,5861.220215,2040770000,6.8822,0.94914,114.121002
331,2017-03-03,1274.98999,315739008,4995.129883,105338700.0,53.330002,436360.0,1225.5,121.0,21005.710938,254420000,2383.1201170000004,3555260000,5870.75,1852130000,6.8876,0.9515,114.342003
332,2017-03-06,1272.829956,153656992,4972.189941,90426900.0,53.200001,503692.0,1224.5,29.0,20954.339844,266620000,2375.310059,3232700000,5849.180176,1767840000,6.8962,0.94158,113.847
333,2017-03-07,1223.540039,291256000,4955.0,79830000.0,53.139998999999996,494677.0,1215.099976,53.0,20924.759766,274630000,2368.389893,3518390000,5833.930176,1822000000,6.8967,0.94525,113.917
334,2017-03-08,1150.0,332603008,4960.47998,82332500.0,50.279999,963392.0,1208.5,24.0,20855.730469,296780000,2362.97998,3812100000,5837.549805,1810480000,6.9023,0.94606,113.92600300000001
335,2017-03-09,1188.48999,212283008,4981.509765999999,114473500.0,49.279999,1073506.0,1202.400024,37.0,20858.189453,275960000,2364.8701170000004,3716340000,5838.810059,1883930000,6.9119,0.9481,114.41100300000001
336,2017-03-10,1116.719971,563795968,4993.319824,103802900.0,48.490002000000004,796960.0,1200.699951,3.0,20902.980469,315430000,2372.600098,3432950000,5861.72998,1982150000,6.9102,0.94532,115.149002
337,2017-03-13,1231.920044,380276992,4999.600098,84024800.0,48.400002,601362.0,1202.400024,35.0,20881.480469,289260000,2373.469971,3133900000,5875.779785,1799340000,6.8566,0.93545,114.73200200000001
338,2017-03-14,1240.0,245306000,4974.259765999999,91792700.0,47.720001,857711.0,1201.900024,22.0,20837.369141,246820000,2365.449951,3172630000,5856.819824,1663170000,6.913,0.93884,114.915001
339,2017-03-15,1249.609985,297804992,4985.47998,81890200.0,48.860001000000004,655788.0,1200.099976,36.0,20950.099609,306590000,2385.26001,3906840000,5900.049805,1952690000,6.9145,0.94229,114.658997
340,2017-03-16,1187.810059,638568000,5013.379883,113121800.0,48.75,516853.0,1226.5,47.0,20934.550781,264360000,2381.3798829999996,3365660000,5900.759765999999,1766980000,6.9136,0.9312799999999999,113.402
341,2017-03-17,1100.22998,706598976,5029.240234000001,160166500.0,48.779999,172340.0,1229.800049,26.0,20914.619141,535280000,2378.25,5178040000,5901.0,3184130000,6.8967,0.9281,113.339996
342,2017-03-20,1054.22998,286529984,5012.160156,64225900.0,48.220001,142258.0,1233.599976,23.0,20905.859375,253610000,2373.469971,3054930000,5901.529785,1730550000,6.9041,0.93084,112.67400400000001
343,2017-03-21,1120.540039,337391008,5002.430176,93549600.0,47.34,628119.0,1246.099976,11.0,20668.009766,369320000,2344.02002,4265590000,5793.830078,2192090000,6.906,0.9313,112.572998
344,2017-03-22,1049.140015,380840992,4994.700195,99409000.0,48.040001000000004,680849.0,1249.300049,3.0,20661.300781,325090000,2348.449951,3572730000,5821.640136999999,1857680000,6.8849,0.92486,111.531998
345,2017-03-23,1038.589966,248540000,5032.759765999999,89305600.0,47.700001,499878.0,1246.900024,16.0,20656.580078,280050000,2345.959961,3260600000,5817.689941,1742640000,6.883,0.9267700000000001,111.369003
346,2017-03-24,937.5200199999999,491038016,5020.899902,68967900.0,47.970001,421027.0,1248.199951,3.0,20596.720703,292980000,2343.97998,2975130000,5828.740234000001,1841920000,6.8858,0.9273100000000001,111.003998
347,2017-03-27,1045.77002,372535008,5017.430176,94079200.0,47.73,466176.0,1255.400024,72.0,20550.980469,269380000,2341.590088,3240230000,5840.370117,1670760000,6.8535,0.9217,110.552002
348,2017-03-28,1047.150024,326332000,5046.200195,85350200.0,48.369999,502377.0,1255.300049,19.0,20701.5,299670000,2358.570068,3367780000,5875.140136999999,1820860000,6.8721,0.9207299999999999,110.771004
349,2017-03-29,1039.969971,298457984,5069.040039,86407300.0,49.509997999999996,548615.0,1253.400024,190678.0,20659.320313,238320000,2361.1298829999996,3106940000,5897.549805,1718680000,6.8783,0.9244100000000001,111.225998
350,2017-03-30,1026.430054,352968992,5089.640136999999,73882900.0,50.349998,580668.0,1245.0,51328.0,20728.490234,270900000,2368.060059,3158420000,5914.339844,1723770000,6.8877,0.9294,111.153999
351,2017-03-31,1071.790039,447287008,5122.509765999999,103369500.0,50.599998,527607.0,1247.300049,8223.0,20663.220703,303770000,2362.719971,3354110000,5911.740234000001,1902800000,6.889,0.93571,111.77600100000001
352,2017-04-03,1143.810059,580444032,5085.910156,81634900.0,50.240002000000004,440724.0,1250.800049,1160.0,20650.210938,285670000,2358.840088,3416400000,5894.680176,1854200000,6.8802,0.9373100000000001,111.264999
353,2017-04-04,1133.25,436310016,5101.129883,84044500.0,51.029999,532054.0,1255.0,724.0,20689.240234,237390000,2360.159912,3206240000,5898.609863000001,1790840000,6.8839,0.9372,110.709
354,2017-04-05,1124.780029,414784000,5091.850098,84135600.0,51.150002,651398.0,1245.400024,907.0,20648.150391,284980000,2352.949951,3770520000,5864.47998,2204490000,6.8852,0.9363,110.853996
355,2017-04-06,1182.680054,511222016,5121.439941,88623600.0,51.700001,473019.0,1250.300049,169.0,20662.949219,251720000,2357.48999,3201920000,5878.950195,1845800000,6.8939,0.93699,110.380997
356,2017-04-07,1176.900024,317022016,5135.279785,84781300.0,52.240002000000004,796437.0,1254.300049,445.0,20656.099609,219730000,2355.540039,3053150000,5877.810059,1692150000,6.8978,0.9394399999999999,110.897003
357,2017-04-10,1187.130005,215883008,5107.450195,70156500.0,53.080002,565439.0,1251.099976,182.0,20658.019531,230480000,2357.159912,2785410000,5880.930176,1630070000,6.9057,0.945,111.224998
358,2017-04-11,1205.01001,216182000,5101.859863000001,93608500.0,53.400002,598003.0,1271.199951,401.0,20651.300781,255120000,2353.780029,3117420000,5866.77002,1821650000,6.9033,0.9436100000000001,110.717003
359,2017-04-12,1200.369995,288702016,5101.109863000001,100135100.0,53.110001000000004,629805.0,1275.300049,492.0,20591.859375,267670000,2344.929932,3196950000,5836.160156,1658960000,6.8908,0.94239,109.586998
360,2017-04-13,1169.280029,351968992,5071.100098,97291600.0,53.18,480835.0,1285.900024,915.0,20453.25,235810000,2328.949951,3143890000,5805.149902,1581870000,6.8909,0.93715,108.902
361,2017-04-18,1211.670044,270524000,4990.25,140164900.0,52.41,202043.0,1291.699951,394.0,20523.279297,263180000,2342.189941,3269840000,5849.470215,1608870000,6.8686,0.93945,109.112
362,2017-04-19,1210.290039,288060992,5003.72998,112517100.0,50.439999,133173.0,1281.400024,194.0,20404.490234,294790000,2338.169922,3519900000,5863.029785,1752620000,6.8819,0.9320799999999999,108.535004
363,2017-04-20,1229.079956,315108000,5077.910156,134681300.0,50.27,606263.0,1281.900024,127.0,20578.710938,312440000,2355.840088,3647420000,5916.779785,1749110000,6.886,0.93327,108.834
364,2017-04-21,1222.050049,272167008,5059.200195,165386200.0,49.619999,687474.0,1287.400024,474.0,20547.759766,369600000,2348.689941,3503360000,5910.52002,1723210000,6.8817,0.9332799999999999,109.375
365,2017-04-24,1250.150024,235806000,5268.850098,228792800.0,49.23,517897.0,1275.800049,605.0,20763.890625,342400000,2374.149902,3690650000,5983.819824,1836570000,6.7921,0.91963,109.977997
366,2017-04-25,1265.48999,242556000,5277.879883,115584900.0,49.560001,587240.0,1265.599976,356.0,20996.119141,348180000,2388.610107,3995240000,6025.490234000001,1895430000,6.8825,0.9204,109.640999
367,2017-04-26,1281.079956,329631008,5287.879883,120017900.0,49.619999,655717.0,1262.099976,1156.0,20975.089844,328550000,2387.449951,4105920000,6025.22998,1894210000,6.8817,0.91506,111.045998
368,2017-04-27,1317.72998,449196992,5271.700195,113942900.0,48.970001,771189.0,1263.699951,206.0,20981.330078,305690000,2388.77002,4098460000,6048.939941,1876700000,6.8921,0.9166799999999999,111.191002
